YEAR,season,SITE,PLNT_DNS,FRND_DNS,DRY_WT,Dry_CAN_WT,Dry_WC_wt,Dry_SUB_wt,N_blade,C_blade,C_WT,N_WT,elapsed,g_bar_dry,g_barC,g_barN,dry_prod_per_day,C_prod_per_day,N_prod_per_day,f,p,d,c,b,l,dry_wt_lost_as_fronds,dry_wt_lost_as_plants,dry_wt_lost_as_dissolved,dry_wt_lost_as_cut_fronds,dry_wt_lost_as_blades,C_lost_as_fronds,C_lost_as_plants,C_lost_as_dissolved,C_lost_as_cut_fronds,C_lost_as_blades,N_lost_as_fronds,N_lost_as_plants,N_lost_as_dissolved,N_lost_as_cut_fronds,N_lost_as_blades,Mean_TEMP,mean_ambient_N,sfc_par,Subsfc_par,Bottom_par,dry_wt_stD,dry_can_wt_stD,dry_wc_wt_stD,dry_sub_wt_stD,c_blade_stD,n_blade_stD,C_wt_stD,N_wt_stD,plnt_dns_stD,frnd_dns_stD,g_bar_dry_stD,dry_prod_per_day_stD,g_barC_stD,C_prod_per_day_stD,g_barN_stD,N_prod_per_day_stD,f_stD,p_stD,d_stD,c_stD,b_stD,l_stD,dry_wt_lost_as_fronds_stD,dry_wt_lost_as_plants_stD,dry_wt_lost_as_dissolved_stD,dry_wt_lost_as_cut_fronds_stD,dry_wt_lost_as_blades_stD,C_lost_as_fronds_stD,C_lost_as_plants_stD,C_lost_as_dissolved_stD,C_lost_as_cut_fronds_stD,C_lost_as_blades_stD,N_lost_as_fronds_stD,N_lost_as_plants_stD,N_lost_as_dissolved_stD,N_lost_as_cut_fronds_stD,N_lost_as_blades_stD
2017,1-Winter,MOHK,0.6083707865,5.5447752809,0.3267010033,0.0874397046,0.0902726412,0.1489886575,2.9233146067,35.328370787,0.0995453678,0.0071813319,89,0.0461477462,0.048408604,0.0498825643,0.0186465661,0.005473327,0.0003966202,0.0351630097,0.0131001918,0.0021711119,0.0002279445,0.0092309916,0.0598932495,0.0142851373,0.0055964391,0.0008714049,0.0001118495,0.0036813718,0.004110278,0.0015586652,0.0002602924,0.0000331472,0.0011074846,0.0002866062,0.0001103101,0.0000179129,2.2945639E-6,0.000075895,14.070232079,1.3821179268,577.31103441,144.5537398,23.049026299,0.0160829519,0.0057066207,0.0047842805,0.0069675094,1.3773114777,0.2636375804,0.0061210017,0.0007459101,0.01323869,0.1977515471,0.0079282564,0.0036460674,0.0079772581,0.001046019,0.008127746,0.0000819309,0.0063833753,0.0047756275,0.0001059223,0.0000231783,0.0003359322,0.0078454222,0.0028705493,0.0022122158,0.0000625331,0.0000122113,0.0002274049,0.000804827,0.0006114992,0.0000152088,3.70931E-6,0.0000773983,0.0000621537,0.0000445004,2.0248289E-6,3.097013E-7,7.9587035E-6
2017,2-Spring,MOHK,0.4257526882,6.8111827957,0.4900266369,0.1954976552,0.144752646,0.1497763357,2.9046236559,34.333709677,0.1587936758,0.0111917618,93,0.0361661245,0.0354405552,0.0310289225,0.0150338361,0.0049046804,0.000317369,0.0105442141,0.0021675015,0.0027739946,0.0001599252,0.0104536413,0.0260992767,0.0043671817,0.0009877619,0.001270079,0.0000438148,0.004783706,0.0014221927,0.0003251906,0.0004046762,0.0000144232,0.0015380795,0.0001049589,0.000023287,0.0000310418,1.2161676E-6,0.0001150896,14.118508328,2.326285499,785.65178818,205.59659367,31.745704372,0.0219278043,0.0104087981,0.006494183,0.0065781537,1.1780129368,0.2369912142,0.0093660738,0.001078235,0.0089192429,0.2303922058,0.0022915415,0.0011974257,0.0024284985,0.0004446268,0.0028657453,0.0000409096,0.0015151573,0.0013375835,0.0001285088,0.0000209104,0.0003938979,0.0020241766,0.0006502734,0.0006744426,0.0000871125,6.3509968E-6,0.0002997305,0.0002173618,0.0002174275,0.0000232675,2.1094222E-6,0.0001118492,0.0000178353,0.0000164345,3.476936E-6,2.1196496E-7,0.0000119117
2017,3-Summer,MOHK,0.3655913978,8.7361290323,0.695262193,0.2732522967,0.2133396883,0.208670208,1.4124193548,33.940322581,0.2211885783,0.0076082377,93,0.0304691819,0.0296924248,0.027198207,0.0211101777,0.0066436454,0.000213561,0.0134033325,0.001891204,0.0027912248,0.0000129154,0.0112125348,0.0293112115,0.0093684241,0.0013097332,0.0019288518,8.1913142E-6,0.0077129698,0.0030166167,0.0004208037,0.0006242709,2.6068614E-6,0.0024997575,0.0001078219,0.0000154353,0.0000225564,9.7243887E-8,0.0000909288,15.925922307,0.7497563774,766.78912527,195.18207101,26.119418631,0.0358639829,0.0170326223,0.0108923183,0.0109203005,1.2455569358,0.1161944538,0.0138548519,0.000746998,0.0084867216,0.3432890277,0.0027425671,0.0022455095,0.0028412186,0.00075808,0.003288593,0.0000347581,0.0021194135,0.0012577833,0.0001342693,3.587499E-6,0.0004733585,0.002542681,0.0016331723,0.0009159488,0.000141516,2.2339956E-6,0.0005186434,0.0005309194,0.0002901989,0.0000379125,7.2580625E-7,0.0001853458,0.0000200636,0.0000101933,2.4170839E-6,2.8676172E-8,9.4534965E-6
2017,4-Autumn,MOHK,0.3348888889,6.0742777778,0.3971484437,0.0812481034,0.1033000079,0.2126003324,1.9164444444,31.761333333,0.1186531149,0.0060290247,90,0.0262389905,0.0257573237,0.0286475592,0.0111563781,0.0033002469,0.0001833973,0.019164635,0.0018395737,0.0021779431,0.0008009051,0.008717708,0.032700765,0.0082238546,0.000874733,0.000972825,0.0003365257,0.0038641351,0.0024998062,0.0002697498,0.0002940912,0.0000991121,0.0011687624,0.0001220821,0.0000125686,0.0000140709,4.9781213E-6,0.0000559828,15.637278685,0.6475239446,589.16450637,163.48903242,28.115839932,0.0220916678,0.005754649,0.0056346423,0.0137230926,1.1810295322,0.1546546069,0.0079348802,0.0006105592,0.0086031383,0.2594178196,0.0030164427,0.0014775985,0.0031563206,0.0004830641,0.0036396828,0.0000294236,0.0025397427,0.0011524569,0.0001025445,0.0000826308,0.0002968852,0.0028357143,0.0011627364,0.0005650894,0.0000661659,0.0000405093,0.0002368433,0.0003658024,0.0001738431,0.0000173976,0.0000126965,0.0000823242,0.0000200418,8.1813677E-6,1.5115232E-6,7.7976395E-7,5.7159141E-6
2018,1-Winter,MOHK,0.2546629213,4.0787640449,0.3171175004,0.1260173433,0.0966369948,0.0944631623,2.3846067416,31.583595506,0.0947369042,0.00639594,89,0.0422579822,0.0423315265,0.0487475015,0.0134596285,0.0040623,0.0002768743,0.0250658439,0.0028709413,0.0024293234,0.0000757491,0.010739659,0.0411815167,0.007990367,0.0008632106,0.0007720252,0.0000212415,0.0034112797,0.0024161273,0.0002523315,0.0002332076,5.9982954E-6,0.0010312801,0.0001308488,0.0000126348,0.0000139976,2.8910135E-7,0.0000612237,14.634270975,1.3682081454,574.65034836,148.24541273,20.868218532,0.0170432803,0.0086274251,0.0051803026,0.0049207262,1.1554663445,0.1993770009,0.006060018,0.0006439085,0.0060916794,0.1569151653,0.0045446992,0.0015381657,0.0045990687,0.0004786835,0.004901109,0.0000350613,0.0040981275,0.0016003526,0.0001116947,0.0000212552,0.0004146916,0.0044496467,0.0013908058,0.0004801188,0.0000543978,6.0505281E-6,0.0002184401,0.0004317149,0.0001414851,0.0000143858,1.7186081E-6,0.0000729327,0.000025632,7.2059525E-6,1.4192578E-6,9.365846E-8,6.0098874E-6
2018,2-Spring,MOHK,0.2241397849,5.5591935484,0.5908582279,0.3313865918,0.1587502908,0.1007213453,2.4197467509,32.455906341,0.1851454457,0.0117077948,93,0.0301711417,0.0298512339,0.0255406051,0.0161549014,0.0049894977,0.0002966274,0.0086233358,0.0007968599,0.0032535446,0,0.0119720458,0.0246457862,0.0046541675,0.0003847995,0.0017869526,0,0.0065779414,0.001425423,0.0001091962,0.0005523953,0,0.002037732,0.0000968909,8.1584891E-6,0.000037039,0,0.0001365775,14.074305518,2.6306081489,787.43328421,180.64776163,14.509426381,0.0354592173,0.0233860994,0.0088043879,0.0061007638,1.2441283176,0.2140227124,0.0139629199,0.0013319047,0.0051720596,0.229265495,0.0019142719,0.0013684565,0.002082845,0.000487483,0.0027510361,0.0000495803,0.0012143712,0.0008411104,0.000154265,0,0.0005398166,0.0015406,0.0007077785,0.0004043719,0.0001378271,0,0.0004795814,0.0002201812,0.0001147373,0.0000380316,0,0.000168548,0.0000171272,8.5953723E-6,4.4376294E-6,0,0.0000160652
2018,3-Summer,MOHK,0.1656989247,4.282688172,0.3353504842,0.1403975245,0.0748978953,0.1200550644,2.0063495075,30.745588186,0.0965225745,0.0052358861,93,0.017517346,0.0168766315,0.0175592625,0.0071512787,0.0019785401,0.0001114182,0.0157424066,0.0022744329,0.0032587249,0.0000142481,0.0100618965,0.0313517089,0.005573066,0.0006610537,0.0013947421,7.4220681E-6,0.0044531966,0.001652203,0.0001971859,0.000407577,2.0707134E-6,0.0013030115,0.000093601,0.0000112892,0.000022571,1.0542306E-7,0.0000723142,18.425066688,0.5719827899,766.32331463,223.86750106,55.362421358,0.0201217204,0.0121795798,0.0047530898,0.0070190705,1.160599043,0.1855215033,0.0070072539,0.0005794495,0.0038540274,0.1678709471,0.0033516191,0.0012517967,0.0034341121,0.0003986938,0.0038618256,0.0000274333,0.0027212972,0.0014344992,0.0001635479,3.6924409E-6,0.0004597739,0.0031552932,0.0009726449,0.0004390569,0.0001129894,1.9525301E-6,0.0003512477,0.0003007327,0.0001304982,0.0000281375,5.552406E-7,0.0001113556,0.0000183265,7.6907303E-6,2.5547922E-6,2.9452335E-8,7.9833366E-6
2018,4-Autumn,MOHK,0.1023888889,1.4744444444,0.0788165149,0.0072722144,0.0163269421,0.0552173584,1.7987152379,32.920863953,0.0232735203,0.0010643784,90,0.0584175225,0.0600712041,0.0578694151,0.0051440984,0.0015505187,0.0000664363,0.0566849945,0.0110859902,0.0020306359,0,0.006655744,0.0764573645,0.0049447053,0.0008553622,0.0002139746,0,0.0006919933,0.0014611,0.0002579744,0.0000622054,0,0.000201075,0.0000674665,0.0000118828,3.0008034E-6,0,9.6259887E-6,17.822763506,0.5969844259,589.08124166,172.47179687,37.106786958,0.0055380967,0.000651796,0.0012923768,0.004300377,1.2931710811,0.1694457714,0.0018855488,0.0001264951,0.0030696454,0.0725649081,0.0097981299,0.0009622023,0.0098653984,0.0002934482,0.0098919625,0.0000149098,0.008992741,0.0037120807,0.000111585,0,0.0002616195,0.0095949396,0.0008458655,0.0003073311,0.000017917,0,0.0000485841,0.0002542688,0.0000921639,4.435783E-6,0,0.0000156077,0.0000128082,4.4130769E-6,3.5277576E-7,0,1.0483362E-6
2019,1-Winter,MOHK,0.0395505618,0.2614606742,0.0126352082,0.0011631682,0.0024138284,0.0090582116,2.1548876404,31.816966292,0.0038342708,0.0001997799,89,0.0775330988,0.0767998768,0.0804318792,0.001368489,0.0004184547,0.0000210037,0.0489989025,0.0369206809,0.0019146997,0,0.0066331387,0.0944674218,0.0009047398,0.0006276569,0.000030089,0,0.0001068032,0.0002836614,0.0001941681,9.2801665E-6,0,0.0000330827,0.000013661,9.4718038E-6,4.6390078E-7,0,1.6427253E-6,14.568535162,1.3948255027,575.34808652,159.56302445,38.28163886,0.0012225082,0.0001654336,0.0002453589,0.0009688268,1.1339205873,0.1819255577,0.0004025931,0.0000259997,0.0011585172,0.0170707196,0.0094633964,0.0002167858,0.0094738047,0.0000709247,0.009653262,3.8043617E-6,0.0069587256,0.0060952892,0.0000987385,0,0.0002994567,0.0090962512,0.0001620241,0.0001153666,3.1915041E-6,0,0.0000102134,0.000052846,0.0000367717,9.1844102E-7,0,3.3937248E-6,2.6456463E-6,1.9408474E-6,6.0782187E-8,0,2.0656836E-7
2019,2-Spring,MOHK,1.9933333333,6.1822043011,0.2145831278,0.0122691193,0.0226462955,0.179667713,2.5125268817,34.000591398,0.0673323449,0.0037507015,93,0.0614662362,0.0616073377,0.0596260859,0.0058274459,0.0018326946,0.0000954428,0.007613471,0.001158131,0.0022375966,5.3117799E-6,0.007737885,0.0187523954,0.0003749759,9.186235E-6,0.0002479945,2.2134312E-6,0.0007323701,0.0001177504,2.7561256E-6,0.0000779021,6.9459176E-7,0.0002301754,7.1340156E-6,1.6857352E-7,4.5522114E-6,3.454674E-8,0.0000137819,13.960946775,2.8053242431,787.1504943,215.13829801,43.22166848,0.0128615595,0.0011587754,0.0016151908,0.0111935011,1.2319921563,0.2363758078,0.0051363291,0.0005112298,0.060514368,0.3029683584,0.0022799907,0.0003602711,0.0023909573,0.0001412023,0.0030281111,0.0000146168,0.0013302711,0.0008829742,0.000117149,1.3634249E-6,0.0003391206,0.0016256523,0.0000676961,9.3158388E-6,0.0000218425,5.6678838E-7,0.0000585531,0.0000216277,2.8566933E-6,5.9647755E-6,1.8404682E-7,0.0000212196,1.5066784E-6,1.5498337E-7,6.8283474E-7,1.0714595E-8,2.0045809E-6
2019,3-Summer,MOHK,3.8603225806,14.460591398,0.5896346196,0.0289244652,0.0669022055,0.4938079489,1.5452150538,33.035537634,0.1837745155,0.0073452959,93,0.0170143183,0.0167774536,0.0165302907,0.0090861172,0.002841589,0.0001252447,0.0047319789,0,0.0019962253,0.000015893,0.005627762,0.0123718592,0.0027037204,0,0.0011027483,8.6626014E-6,0.0031182809,0.0008499031,0,0.0003465921,2.6837583E-6,0.0009823514,0.000033666,0,0.0000139567,1.3081293E-7,0.0000392079,16.751223975,0.6170953068,767.04768844,206.68158039,31.515620772,0.0272245196,0.0017714846,0.0032852705,0.0228105763,1.2019752077,0.1303832262,0.0108953144,0.0007058388,0.0815482131,0.5124218647,0.0011910942,0.0007528312,0.0013669899,0.0002794901,0.002275894,0.0000211734,0.0007434651,0.0000156151,0.0000985126,3.1831418E-6,0.0001992957,0.0007708429,0.0004530734,6.5025648E-6,0.0000715787,1.8827789E-6,0.000180101,0.0001457001,2.053998E-6,0.0000195891,5.9752507E-7,0.0000681349,6.2855608E-6,8.7838084E-8,1.4848457E-6,3.0904171E-8,4.0589623E-6
2019,4-Autumn,MOHK,2.725,14.568333333,0.6459704061,0.0381761002,0.0958818738,0.5119124321,1.9,32.162222222,0.1954752675,0.0097442475,90,0.0242841515,0.0236512659,0.0232933409,0.0157047117,0.0046946614,0.0002297105,0.0148734189,0.0016032698,0.0018032535,0.0000298149,0.0056457264,0.0239554835,0.0096460697,0.0010434273,0.0011646372,0.0000188977,0.0036455337,0.002985662,0.0003263694,0.0003578485,5.646877E-6,0.001116064,0.0001518728,0.0000162641,0.0000183538,2.5449623E-7,0.000056802,16.961080418,0.6055508868,587.91393233,156.83816895,23.414123483,0.0305648576,0.0021381257,0.0046922182,0.0252440417,1.2127007911,0.1680681671,0.0118387489,0.0009820018,0.0567910509,0.5551756727,0.0026256425,0.0018396406,0.0027154947,0.0006142931,0.0030919594,0.0000378655,0.0022703672,0.0010473705,0.0000947336,4.6233367E-6,0.0002118483,0.0024896889,0.0015376193,0.0006861878,0.000080193,3.0544395E-6,0.0002008397,0.0005011232,0.0002198117,0.0000208248,9.3416011E-7,0.0000743962,0.0000281239,0.0000117588,2.0421901E-6,4.670052E-8,5.8277458E-6
2020,1-Winter,MOHK,1.4438333333,13.327833333,0.9458799875,0.3244045863,0.2918282846,0.3296471165,1.2551666667,30.520833333,0.2677264647,0.0101687119,90,0.0346389713,0.033980131,0.0267441704,0.029451033,0.008222349,0.000257656,0.0161386921,0.0013649889,0.0023764495,0.0001165418,0.009577344,0.0295740164,0.0135034906,0.0009969491,0.0021407703,0.0001016847,0.0084872743,0.0038595211,0.000286604,0.0006070582,0.0000288468,0.0024166511,0.0001455306,0.000012112,0.000021316,9.2866505E-7,0.0000840576,15.129050608,0.8322478924,589.02233312,133.00078376,11.449177665,0.0419253962,0.0167858132,0.0132264146,0.0147277944,1.0666961378,0.1031034391,0.0151267592,0.0010327004,0.0299215127,0.4568792102,0.0027099308,0.0025394191,0.002802124,0.0007827844,0.0032314119,0.0000358724,0.0022552722,0.0008686204,0.000104614,0.0000108175,0.0003502865,0.0024341337,0.0018769929,0.0005831461,0.0001331732,0.0000108529,0.0004908688,0.0005494666,0.0001705397,0.0000325864,3.2766621E-6,0.0001621772,0.0000233413,7.4921432E-6,2.0878284E-6,1.3113902E-7,8.2005593E-6
2020,3-Summer,MOHK,0.7564247312,12.353844086,1.2218032966,0.6041241682,0.373995666,0.2436834623,2.016155914,28.563844086,0.3287359768,0.0207904616,186,0.0383232996,0.0382031821,0.0429343084,0.0423081431,0.011473182,0.0005333614,0.0228802599,0.0020854089,0.0033930211,0.000033318,0.011487051,0.0398790589,0.0249416995,0.002096949,0.003794422,0.0000382889,0.0128077251,0.0067721959,0.0005719888,0.0010316966,0.0000103125,0.003482757,0.0002961467,0.0000251175,0.0000447051,4.1107939E-7,0.0001511758,15.720918774,0.9168051765,769.85803005,172.21375219,14.202922294,0.0722696791,0.0408666602,0.0213910589,0.0133296339,1.2134583833,0.2334218463,0.024979902,0.0030598392,0.0193807081,0.537608361,0.0038201631,0.0046766137,0.0038264014,0.0013116155,0.0040010959,0.0000743592,0.0035413809,0.0009521097,0.0001707926,8.0818502E-6,0.0005646437,0.0037886731,0.0042371959,0.0009902056,0.0002671453,9.636667E-6,0.0008605066,0.001173815,0.0002703037,0.0000613277,2.655035E-6,0.0002642255,0.0000551793,0.0000119044,5.5125781E-6,1.1194385E-7,0.0000181939
2020,4-Autumn,MOHK,0.4658333333,5.5961111111,0.3751625712,0.1032709094,0.1216313729,0.1502602889,2.0136666667,28.544888889,0.101972096,0.0055242219,90,0.0309439838,0.0304675447,0.0351917729,0.0150744509,0.0040856577,0.0002297206,0.0254916683,0.005101111,0.0025978149,0.0004988757,0.0102162884,0.0439057583,0.0123540976,0.0022620995,0.0012267643,0.0002324204,0.0047392747,0.0033477206,0.0006120278,0.0003329994,0.0000640925,0.0012866971,0.0001730168,0.0000319834,0.00001717,3.1490206E-6,0.0000666019,16.200910435,0.9639644161,589.34593752,159.85518735,24.369285128,0.0180148365,0.0060639442,0.0059295243,0.007355794,0.9797336164,0.1714187881,0.0059277107,0.0005494255,0.0101006522,0.2026981369,0.0040765949,0.0021627366,0.0041821293,0.0006064773,0.0044721644,0.0000367644,0.0033180753,0.0020688007,0.0001182029,0.0000600648,0.0003614042,0.0039798748,0.0018001694,0.0010424649,0.0000820719,0.0000285455,0.0002711719,0.0004980533,0.0002860231,0.0000186543,8.157674E-6,0.0000845533,0.0000283416,0.0000138147,1.7931247E-6,5.0084836E-7,6.5284485E-6
2021,1-Winter,MOHK,0.1904494382,2.4692696629,0.1948671655,0.0830365959,0.059874905,0.0519556646,2.5707865169,28.947640449,0.0535532092,0.0039959435,89,0.0320244048,0.0334149769,0.0329468223,0.0065837787,0.0018288107,0.000137255,0.0169408681,0.0033283336,0.0028372398,0.0000146346,0.0111945753,0.0343156513,0.003557354,0.0007386761,0.0005837287,3.1027328E-6,0.0023080215,0.0009423111,0.0001954423,0.000156715,8.6187362E-7,0.0006192307,0.0000711777,0.0000142153,0.0000118005,6.2270439E-8,0.0000466049,13.353265415,2.8194076032,575.15252737,150.34730068,23.638223858,0.0111501302,0.0058416378,0.0032368181,0.0028015568,1.0561677112,0.2184556153,0.0037744941,0.0004110445,0.0045680602,0.101684938,0.0030734721,0.0007442122,0.0031408083,0.0002132318,0.0035824665,0.0000192503,0.0023897234,0.0014773831,0.0001323724,3.9588462E-6,0.000454868,0.0028703803,0.0005397582,0.0003328459,0.0000409393,8.2122115E-7,0.0001543776,0.0001463206,0.0000881425,9.6909743E-6,2.3247184E-7,0.0000469635,0.0000122323,6.5774795E-6,1.2972269E-6,1.7959854E-8,5.0163339E-6
2021,2-Spring,MOHK,0.1508602151,3.3343010753,0.3300340195,0.1802467173,0.0896512071,0.0601360951,2.8950537634,31.899354839,0.1000019874,0.0077522379,93,0.0289341168,0.0294902743,0.0299694968,0.0082697679,0.0025262361,0.000198992,0.004471656,0.0021947104,0.0033793886,0,0.0118562729,0.021902028,0.0012330059,0.0006911871,0.0009907792,0,0.0034627159,0.0003689175,0.0002109679,0.0002984678,0,0.001042701,0.0000284574,0.0000173391,0.000023519,0,0.0000820253,14.248082819,2.6053934816,788.33104333,203.41144745,33.748285909,0.0215211225,0.0143026849,0.0054103149,0.0035394075,1.177270019,0.2443238801,0.0076207881,0.0008621168,0.0037420904,0.1456061255,0.0020309266,0.0008175839,0.0021454043,0.000270587,0.0027081776,0.0000282731,0.0006467982,0.001391624,0.0001529429,0,0.0005099214,0.001590599,0.0001908284,0.0004580892,0.0000763283,0,0.0002636958,0.0000586369,0.0001410376,0.0000206585,0,0.0000890563,4.9471338E-6,0.0000116216,2.6526749E-6,0,9.3428559E-6
2021,3-Summer,MOHK,0.2919892473,3.4915053763,0.248024022,0.1005562492,0.0727780915,0.0746896813,1.601827957,32.142903226,0.0765073819,0.0035259035,93,0.0164956364,0.0173105699,0.0103148226,0.0045542914,0.0015048627,0.000043649,0.0080456548,0.0005847539,0.002970025,0,0.011127773,0.0227282067,0.0021828184,0.0000938858,0.000858977,0,0.0032036897,0.000680723,0.0000268673,0.0002717177,0,0.0010147704,0.0000345313,9.1132347E-7,0.0000146362,0,0.0000542569,16.246350252,0.6610631397,765.5625475,210.2701568,39.577321222,0.0173783277,0.0088077944,0.0049724459,0.0049003738,1.1175809921,0.1355966965,0.0062648732,0.000421717,0.0077816968,0.1732678615,0.0023678436,0.0007557968,0.0026545839,0.0002832403,0.0033061814,0.0000164975,0.001245313,0.0006257076,0.0001291082,0,0.0004266335,0.0014694748,0.0003847419,0.0001028461,0.0000723248,0,0.0002688893,0.0001250418,0.0000297378,0.000021968,0,0.000098675,7.2598869E-6,1.0078119E-6,1.8693613E-6,0,6.9132889E-6
2021,4-Autumn,MOHK,0.2832222222,2.2348888889,0.1404856154,0.0459797181,0.0439618709,0.0505440264,2.0342222222,29.689555556,0.0387850699,0.0021431088,90,0.036700974,0.0367708682,0.0443805253,0.0054746004,0.0015213491,0.0000881541,0.0251255169,0.0027479408,0.0026120344,0,0.010300891,0.0407863831,0.0036999385,0.0003757927,0.0003851096,0,0.001509583,0.0010363886,0.0001060456,0.0001069778,0,0.0004193633,0.0000497296,5.4257087E-6,5.3510304E-6,0,0.0000211604,15.411621954,0.8228916357,589.02138938,168.23046452,38.356170957,0.0083044124,0.0036999079,0.0026575722,0.0028660327,1.0761113048,0.1785620175,0.0026472231,0.0002361402,0.0067639853,0.0926209281,0.0045741389,0.0007599519,0.0046421694,0.000221869,0.0049375868,0.0000132202,0.0041378305,0.001442069,0.000127781,0,0.0003864121,0.0044000521,0.0006767104,0.0002072026,0.0000308047,0,0.0001061278,0.0001930482,0.0000593158,7.3992569E-6,0,0.0000326254,9.7372205E-6,2.9315348E-6,6.4508826E-7,0,2.3879204E-6
2022,1-Winter,MOHK,0.1119662921,0.6385955056,0.048062784,0.0193143098,0.0142503671,0.0144981071,2.4365168539,30.788539326,0.0142765428,0.0009747711,89,0.0848546104,0.084603803,0.0843406428,0.0043047727,0.0012650024,0.0000844609,0.064786644,0.0282143438,0.002626546,0,0.0109179782,0.1065455121,0.003370869,0.0011817917,0.0001613581,0,0.0007058272,0.0009822884,0.0003409603,0.0000470329,0,0.0002061478,0.0000648029,0.0000223708,3.10271E-6,0,0.0000136135,13.938243818,1.6591460674,576.0088414,148.90015677,24.923357124,0.0034082516,0.0019711714,0.0010156617,0.0009346173,1.1278718462,0.2132649741,0.0011468176,0.0001162149,0.0028659395,0.0288239392,0.011219706,0.0006479466,0.0112405466,0.0001950406,0.0114244773,0.0000153103,0.0090625087,0.0068109089,0.0001290726,0,0.0004431869,0.0111404138,0.0005037302,0.0003215716,0.0000134556,0,0.0000547984,0.0001509148,0.0000934591,3.5137202E-6,0,0.0000174835,0.000011375,6.4787802E-6,3.8393694E-7,0,1.596164E-6
2022,2-Spring,MOHK,0.1622580645,0.6384408602,0.0298152305,0.0087990747,0.0062768359,0.0147393199,2.5180645161,31.575268817,0.008743017,0.000628694,93,0.0711663485,0.0716591233,0.0721764242,0.0017227663,0.0005034395,0.0000338793,0.0299981201,0.0172981301,0.0028860752,0,0.0082053503,0.0583876756,0.0007422267,0.0003498655,0.0000657115,0,0.0001924945,0.000214845,0.000100528,0.000019211,0,0.00005624,0.0000144621,6.6440748E-6,1.3747098E-6,0,3.9873085E-6,14.34869033,2.5944881811,787.26199546,211.00549857,52.989436841,0.002527176,0.001539864,0.0005650587,0.0009333929,1.1026260498,0.2198220685,0.0008331165,0.0000921589,0.0040495896,0.0300351557,0.007179508,0.0002214827,0.0072062874,0.0000673528,0.0073954887,5.417121E-6,0.0046985514,0.0051543287,0.0001449593,0,0.000373022,0.0069910156,0.000139788,0.0001129507,6.9746802E-6,0,0.0000190089,0.0000416078,0.0000328145,1.9038097E-6,0,5.9277371E-6,3.0217755E-6,2.2004066E-6,1.9562297E-7,0,5.4733193E-7
2022,3-Summer,MOHK,0.7016666667,3.9936935484,0.2070127341,0.0448299074,0.0594098664,0.1027729603,1.6975438596,31.876842105,0.0375827112,0.0017353485,93,0.0487801205,0.0500394784,0.0383988516,0.0030813261,0.0009478698,0.0000406116,0.020585361,0.0048256559,0.002668346,0.0001109201,0.0082965852,0.0351258996,0.0010517916,0.0003024042,0.0001790353,0,0.0005485058,0.0003107123,0.000088664,0.0000540341,0,0.0001654422,0.0000198646,6.0472993E-6,2.8072721E-6,0,8.6510042E-6,16.327138162,0.7260886927,766.45681624,249.8922375,90.095719439,0.0124300668,0.0042549349,0.0042057363,0.0052361324,1.3480389415,0.1647282521,0.0027119477,0.0002051924,0.0156929026,0.1627778496,0.0062105108,0.0003967953,0.0065799812,0.0001315153,0.007701926,8.5532336E-6,0.0034786107,0.0022840152,0.0001618288,0.0000142947,0.0003545447,0.0054572231,0.0002504151,0.0001840326,0.0000170502,0,0.0000500184,0.0000755512,0.0000539035,4.5455343E-6,0,0.0000165897,5.3941948E-6,3.6438453E-6,3.8142439E-7,0,1.1743023E-6
